id,target
250,0.6669144070977582
251,0.4698649092775536
252,0.5154895719141832
253,0.7525963726183054
254,0.42629684643318017
255,0.29414504736273167
256,0.36495371983208114
257,0.20551069525808024
258,0.6977955365490623
259,0.20188901301274986
260,0.49928200937467543
261,0.3198422309429275
262,0.31620378708064
263,0.6474932707676162
264,0.24634897983154255
265,0.699752948347073
266,0.3344048416113224
267,0.7161153761439185
268,0.405716091740778
269,0.2835350254002544
270,0.43005016848931965
271,0.6855306694236679
272,0.4500781613155836
273,0.31888806818613524
274,0.32861210507379623
275,0.6197023994659318
276,0.06093750987486615
277,0.7668386664321813
278,0.648321342148471
279,0.5810049599498279
280,0.36293641045297736
281,0.3136511425413914
282,0.44166076739548604
283,0.1803197533584303
284,0.6375899258530401
285,0.23378485364017387
286,0.5651626269219094
287,0.5360007947168306
288,0.7233416590295876
289,0.8518313162601482
290,0.5166459919536063
291,0.29351424548650007
292,0.5939266363152469
293,0.5700666788894068
294,0.3691876545619022
295,0.6881089443987136
296,0.5636255837979817
297,0.5690726160208416
298,0.5949570038896412
299,0.2310909853137356
300,0.4192866039753274
301,0.48949527623624167
302,0.7690530744929789
303,0.721948373670449
304,0.4617506362395967
305,0.63748900011373
306,0.902427065169208
307,0.6388543108740925
308,0.8084194995825686
309,0.1814479411348584
310,0.7108030891113019
311,0.7246933028334085
312,0.808281208754666
313,0.6457757086523037
314,0.11151765559702653
315,0.241882555047162
316,0.7391795072852421
317,0.7114988339146303
318,0.12807218785943342
319,0.8231212304087305
320,0.5701746920345616
321,0.416474373588443
322,0.372185429608645
323,0.7739621397772131
324,0.6652078177897995
325,0.48444252567988183
326,0.23783394424793786
327,0.31352748066507946
328,0.3412822635297686
329,0.5108013784085929
330,0.11937732229048721
331,0.39058682395741406
332,0.28897882054155855
333,0.08306998820034044
334,0.8453508676152419
335,0.660248016620469
336,0.3997215453035605
337,0.4901833562107597
338,0.5919198804474662
339,0.1810710389264916
340,0.7873577232704368
341,0.19410847346736532
342,0.5032405629751958
343,0.7190677556015636
344,0.786094020998772
345,0.40053187548621744
346,0.5379783723670142
347,0.4716935432371773
348,0.7410778946481674
